"time","obs","obs_id","id"
21.5,6.21790490012637,1,15
22,6.22176991399289,1,15
22.5,6.69661177284472,1,15
23,6.33421651365366,1,15
23.5,5.90559278020494,1,15
24,6.07026043648321,1,15
24.5,6.29504379475927,1,15
25,6.24388151346203,1,15
25.5,6.4419607025707,1,15
26,6.07028004408678,1,15
26.5,6.20912722210756,1,15
27,6.18734122625182,1,15
27.5,6.21366539351201,1,15
28,6.0319895365794,1,15
28.5,6.28995242180534,1,15
29,6.17182522470627,1,15
29.5,6.43033625202275,1,15
30,5.81337264438097,1,15
0.5,5.22536687032996,1,16
1,5.3871123651339,1,16
1.5,5.88314096477925,1,16
2,5.8860318695084,1,16
2.5,6.35395566450754,1,16
3,6.4257069305816,1,16
3.5,6.58994355336993,1,16
4,6.8298179734406,1,16
4.5,6.79927611052834,1,16
5,6.93709230071615,1,16
5.5,7.12972590320261,1,16
6,7.13385708299046,1,16
6.5,6.93995970553213,1,16
7,6.6679528751546,1,16
7.5,6.9912772966854,1,16
8,6.65950882040558,1,16
8.5,7.22766355379757,1,16
9,7.16110751607747,1,16
9.5,7.10227469689469,1,16
10,7.10153964974614,1,16
10.5,6.94719064790971,1,16
11,7.24480940904025,1,16
11.5,6.83465026928368,1,16
12,7.25906293317225,1,16
12.5,6.85470155427885,1,16
13,7.14782495640109,1,16
13.5,6.92849230750903,1,16
14,6.88334981708066,1,16
